Date,Open Price,Close Price,High Price,Low Price,Volume
20-May-2009,2454.80,2487.17,2499.64,2451.41,0
21-May-2009,2466.75,2423.72,2466.75,2414.57,0
22-May-2009,2425.69,2433.52,2457.51,2413.11,0
25-May-2009,2438.52,2440.23,2447.94,2391.80,0
26-May-2009,2431.47,2468.45,2472.89,2389.26,0
27-May-2009,2472.96,2479.48,2489.78,2461.27,0
28-May-2009,2452.85,2453.15,2475.64,2429.51,0
29-May-2009,2473.45,2451.24,2487.89,2447.51,0
01-Jun-2009,2475.53,2537.35,2542.18,2475.53,0
02-Jun-2009,2518.95,2534.17,2549.32,2512.89,0
03-Jun-2009,2538.72,2483.39,2540.79,2471.77,0
04-Jun-2009,2486.28,2487.08,2507.69,2477.06,0
05-Jun-2009,2499.31,2503.17,2544.22,2487.69,0
08-Jun-2009,2497.26,2468.37,2497.26,2452.80,0
09-Jun-2009,2483.18,2479.38,2499.47,2469.91,0
10-Jun-2009,2502.72,2500.94,2536.23,2494.40,0
11-Jun-2009,2494.24,2522.33,2528.59,2491.96,0
12-Jun-2009,2517.63,2509.22,2522.52,2497.50,0
15-Jun-2009,2498.73,2431.40,2498.73,2427.54,0
16-Jun-2009,2435.45,2425.97,2450.74,2421.56,0
17-Jun-2009,2418.28,2383.71,2420.48,2365.18,0
18-Jun-2009,2389.23,2414.44,2421.05,2369.77,0
19-Jun-2009,2416.41,2434.77,2447.94,2405.86,0
22-Jun-2009,2433.54,2359.28,2435.00,2359.28,0
23-Jun-2009,2346.27,2353.48,2374.16,2343.02,0
24-Jun-2009,2363.18,2418.46,2423.08,2347.91,0
25-Jun-2009,2414.80,2402.32,2419.31,2361.31,0
26-Jun-2009,2411.19,2389.91,2434.75,2379.02,0
29-Jun-2009,2384.86,2437.72,2444.00,2382.02,0
30-Jun-2009,2445.67,2401.69,2446.18,2390.55,0
01-Jul-2009,2410.08,2449.73,2459.89,2410.08,0
02-Jul-2009,2441.94,2369.65,2441.94,2369.65,0
03-Jul-2009,2377.82,2376.48,2384.06,2354.58,0
06-Jul-2009,2359.51,2343.88,2360.62,2324.56,0
07-Jul-2009,2353.29,2320.90,2370.12,2319.47,0
08-Jul-2009,2314.09,2291.33,2321.12,2284.03,0
09-Jul-2009,2300.35,2313.87,2335.89,2299.71,0
10-Jul-2009,2303.54,2281.47,2312.80,2277.50,0
13-Jul-2009,2276.30,2345.22,2345.22,2258.60,0
14-Jul-2009,2350.55,2370.71,2380.44,2344.67,0
15-Jul-2009,2381.59,2451.02,2451.02,2381.59,0
16-Jul-2009,2449.39,2458.97,2483.50,2437.62,0
17-Jul-2009,2470.43,2469.20,2485.59,2455.81,0
20-Jul-2009,2482.80,2500.69,2511.53,2482.80,0
21-Jul-2009,2502.66,2519.99,2548.16,2497.64,0
22-Jul-2009,2522.15,2528.85,2529.27,2496.54,0
23-Jul-2009,2532.43,2585.79,2591.01,2519.82,0
24-Jul-2009,2579.29,2582.76,2613.38,2568.18,0
27-Jul-2009,2598.15,2601.41,2624.56,2581.05,0
28-Jul-2009,2604.83,2573.08,2625.23,2569.97,0
29-Jul-2009,2571.93,2600.31,2618.65,2568.41,0
30-Jul-2009,2615.61,2654.74,2668.50,2602.92,0
31-Jul-2009,2649.20,2638.13,2660.73,2626.06,0
03-Aug-2009,2637.51,2674.07,2694.18,2631.67,0
04-Aug-2009,2675.07,2670.96,2675.07,2644.37,0
05-Aug-2009,2669.23,2643.13,2687.18,2632.15,0
06-Aug-2009,2660.75,2662.01,2683.95,2647.65,0
07-Aug-2009,2655.33,2706.22,2717.59,2636.37,0
10-Aug-2009,2700.92,2693.61,2700.92,2677.40,0
11-Aug-2009,2696.00,2650.94,2712.39,2643.58,0
12-Aug-2009,2650.59,2688.21,2690.13,2631.24,0
13-Aug-2009,2691.92,2705.74,2733.95,2687.47,0
14-Aug-2009,2709.33,2669.41,2724.24,2659.46,0
17-Aug-2009,2659.73,2603.79,2659.73,2588.08,0
18-Aug-2009,2611.46,2630.60,2630.60,2604.88,0
19-Aug-2009,2616.15,2622.88,2635.05,2587.25,0
20-Aug-2009,2638.17,2663.67,2670.87,2638.17,0
21-Aug-2009,2657.39,2745.62,2749.89,2652.99,0
24-Aug-2009,2751.58,2778.34,2784.53,2750.73,0
25-Aug-2009,2758.42,2801.14,2807.17,2753.89,0
26-Aug-2009,2794.96,2788.90,2812.13,2779.69,0
27-Aug-2009,2786.68,2777.62,2803.11,2763.61,0
28-Aug-2009,2792.72,2803.65,2831.44,2790.31,0
31-Aug-2009,2789.40,2775.17,2795.66,2768.19,0
01-Sep-2009,2785.37,2715.74,2796.01,2715.74,0
02-Sep-2009,2715.10,2703.76,2715.19,2674.66,0
03-Sep-2009,2711.07,2699.22,2727.88,2688.98,0
04-Sep-2009,2708.34,2743.34,2743.62,2708.34,0
07-Sep-2009,2753.55,2783.84,2788.64,2753.55,0
08-Sep-2009,2788.79,2786.25,2801.54,2774.21,0
09-Sep-2009,2778.62,2820.58,2820.58,2772.75,0
10-Sep-2009,2827.76,2817.50,2840.10,2794.88,0
11-Sep-2009,2822.41,2831.37,2846.52,2822.41,0
14-Sep-2009,2815.07,2829.25,2832.00,2785.73,0
15-Sep-2009,2834.40,2843.00,2851.92,2818.51,0
16-Sep-2009,2850.06,2882.28,2889.54,2850.06,0
17-Sep-2009,2895.45,2895.45,2903.99,2875.70,0
18-Sep-2009,2885.37,2887.24,2913.69,2879.65,0
21-Sep-2009,2885.10,2872.51,2885.10,2849.94,0
22-Sep-2009,2881.56,2881.60,2907.06,2875.88,0
23-Sep-2009,2880.76,2887.24,2901.29,2874.57,0
24-Sep-2009,2880.21,2838.22,2906.16,2832.65,0
25-Sep-2009,2838.40,2831.95,2847.61,2819.29,0
28-Sep-2009,2828.16,2899.12,2899.12,2807.10,0
29-Sep-2009,2901.00,2892.44,2915.71,2880.24,0
30-Sep-2009,2898.35,2872.63,2909.53,2846.96,0
01-Oct-2009,2874.78,2810.46,2892.97,2810.15,0
02-Oct-2009,2798.93,2760.60,2798.93,2743.79,0
05-Oct-2009,2764.48,2790.78,2791.59,2746.85,0
06-Oct-2009,2798.60,2865.70,2866.04,2798.60,0
07-Oct-2009,2861.64,2852.17,2877.22,2847.23,0
08-Oct-2009,2873.55,2887.61,2897.74,2867.90,0
09-Oct-2009,2879.50,2882.18,2903.04,2866.25,0
12-Oct-2009,2888.41,2914.35,2929.62,2888.41,0
13-Oct-2009,2909.70,2879.06,2913.65,2869.65,0
14-Oct-2009,2900.68,2950.82,2952.29,2900.68,0
15-Oct-2009,2955.29,2939.09,2960.13,2926.23,0
16-Oct-2009,2941.90,2893.53,2960.61,2885.40,0
19-Oct-2009,2900.37,2947.41,2948.27,2900.37,0
20-Oct-2009,2950.54,2925.08,2962.06,2923.87,0
21-Oct-2009,2933.93,2936.83,2949.42,2885.13,0
22-Oct-2009,2918.13,2902.19,2918.13,2878.83,0
23-Oct-2009,2902.20,2886.08,2944.78,2883.59,0
26-Oct-2009,2892.79,2834.82,2907.02,2826.95,0
27-Oct-2009,2835.62,2835.17,2854.72,2815.66,0
28-Oct-2009,2829.77,2778.46,2829.77,2776.94,0
29-Oct-2009,2773.06,2824.78,2827.42,2759.47,0
30-Oct-2009,2830.85,2743.50,2833.86,2737.24,0
02-Nov-2009,2738.26,2762.95,2783.01,2728.11,0
03-Nov-2009,2741.48,2712.30,2741.48,2693.80,0
04-Nov-2009,2729.33,2763.29,2773.30,2728.84,0
05-Nov-2009,2745.46,2793.44,2808.69,2719.22,0
06-Nov-2009,2789.56,2794.25,2807.08,2754.06,0
09-Nov-2009,2810.60,2860.11,2860.31,2810.60,0
10-Nov-2009,2861.20,2856.44,2873.31,2849.62,0
11-Nov-2009,2873.00,2881.01,2902.50,2873.00,0
12-Nov-2009,2873.98,2876.92,2904.88,2860.81,0
13-Nov-2009,2872.48,2883.04,2886.21,2851.10,0
16-Nov-2009,2895.49,2926.15,2930.82,2895.49,0
17-Nov-2009,2918.56,2906.92,2923.54,2900.33,0
18-Nov-2009,2916.00,2908.53,2933.96,2900.81,0
19-Nov-2009,2908.43,2860.29,2908.43,2853.55,0
20-Nov-2009,2867.29,2833.06,2880.26,2824.88,0
23-Nov-2009,2848.09,2898.19,2906.56,2848.09,0
24-Nov-2009,2883.17,2877.58,2901.87,2868.24,0
25-Nov-2009,2893.76,2896.90,2910.22,2875.59,0
26-Nov-2009,2887.70,2799.44,2887.70,2794.99,0
27-Nov-2009,2772.33,2831.14,2849.42,2757.02,0
30-Nov-2009,2834.46,2797.25,2843.33,2791.78,0
01-Dec-2009,2817.16,2871.75,2871.75,2817.16,0
02-Dec-2009,2870.48,2877.94,2893.94,2860.69,0
03-Dec-2009,2877.95,2876.14,2911.13,2869.35,0
04-Dec-2009,2868.59,2910.33,2930.01,2854.46,0
07-Dec-2009,2900.35,2896.23,2907.82,2876.59,0
08-Dec-2009,2890.91,2849.17,2906.77,2834.89,0
09-Dec-2009,2843.24,2818.10,2858.26,2802.39,0
10-Dec-2009,2816.66,2851.29,2857.39,2811.02,0
11-Dec-2009,2853.93,2862.32,2884.67,2853.93,0
14-Dec-2009,2878.61,2885.00,2897.23,2871.62,0
15-Dec-2009,2887.06,2888.58,2893.14,2855.63,0
16-Dec-2009,2890.30,2926.52,2926.52,2890.30,0
17-Dec-2009,2907.64,2891.66,2916.08,2882.82,0
18-Dec-2009,2891.58,2871.22,2921.25,2869.38,0
21-Dec-2009,2879.12,2926.05,2926.05,2875.79,0
22-Dec-2009,2927.87,2945.71,2961.85,2927.87,0
23-Dec-2009,2954.47,2957.48,2969.13,2946.25,0
28-Dec-2009,2970.01,2982.42,2984.45,2970.01,0
29-Dec-2009,2988.03,2992.08,3001.56,2985.14,0
30-Dec-2009,2988.27,2966.24,2993.81,2964.87,0
04-Jan-2010,2974.86,3017.80,3017.80,2974.86,0
05-Jan-2010,3016.64,3012.36,3025.60,3006.47,0
06-Jan-2010,3010.89,3009.66,3016.83,2997.05,0
07-Jan-2010,3000.14,3007.34,3013.90,2979.80,0
08-Jan-2010,3012.97,3017.85,3024.58,2993.73,0
11-Jan-2010,3030.42,3010.24,3044.37,3007.34,0
12-Jan-2010,3010.58,2976.89,3019.17,2966.15,0
13-Jan-2010,2967.43,2978.41,2986.22,2964.11,0
14-Jan-2010,2991.06,2989.71,3001.58,2972.54,0
15-Jan-2010,2995.50,2940.25,3008.82,2939.04,0
18-Jan-2010,2949.94,2957.87,2960.53,2939.16,0
19-Jan-2010,2952.05,2984.82,2990.50,2923.57,0
20-Jan-2010,2979.47,2914.60,2984.36,2904.88,0
21-Jan-2010,2914.68,2863.25,2943.95,2863.25,0
22-Jan-2010,2850.68,2836.80,2860.96,2806.51,0
25-Jan-2010,2825.15,2807.30,2845.15,2806.46,0
26-Jan-2010,2788.71,2827.74,2828.27,2776.67,0
27-Jan-2010,2809.86,2787.40,2813.23,2769.58,0
28-Jan-2010,2806.29,2737.33,2825.27,2737.33,0
29-Jan-2010,2752.50,2776.83,2800.00,2742.50,0
01-Feb-2010,2763.88,2793.29,2801.70,2748.73,0
02-Feb-2010,2795.56,2830.01,2833.62,2778.11,0
03-Feb-2010,2831.87,2804.61,2842.61,2799.28,0
04-Feb-2010,2803.12,2707.45,2812.98,2704.95,0
05-Feb-2010,2699.00,2631.64,2699.00,2631.64,0
08-Feb-2010,2635.84,2664.29,2673.27,2617.77,0
09-Feb-2010,2659.10,2668.43,2688.25,2643.64,0
10-Feb-2010,2681.44,2700.17,2725.41,2681.44,0
11-Feb-2010,2710.08,2680.25,2727.69,2653.84,0
12-Feb-2010,2693.45,2674.46,2712.62,2657.39,0
15-Feb-2010,2683.49,2683.83,2705.28,2676.85,0
16-Feb-2010,2699.74,2720.77,2720.77,2676.49,0
17-Feb-2010,2736.31,2762.25,2779.29,2736.31,0
18-Feb-2010,2756.61,2778.30,2781.31,2749.43,0
19-Feb-2010,2761.01,2793.37,2795.83,2747.62,0
22-Feb-2010,2798.29,2778.12,2804.30,2775.72,0
23-Feb-2010,2789.75,2730.57,2801.20,2723.35,0
24-Feb-2010,2734.31,2734.95,2744.06,2707.09,0
25-Feb-2010,2725.25,2684.42,2743.81,2677.21,0
26-Feb-2010,2706.02,2728.47,2730.22,2684.60,0
01-Mar-2010,2743.17,2772.70,2775.06,2737.07,0
02-Mar-2010,2772.87,2796.33,2796.66,2762.76,0
03-Mar-2010,2790.01,2822.59,2826.14,2777.25,0
04-Mar-2010,2807.54,2816.10,2832.70,2797.97,0
05-Mar-2010,2823.45,2877.44,2877.44,2821.35,0
08-Mar-2010,2888.02,2879.29,2890.37,2875.49,0
09-Mar-2010,2879.14,2880.71,2888.59,2857.23,0
10-Mar-2010,2879.95,2909.40,2912.34,2874.72,0
11-Mar-2010,2898.06,2895.74,2910.86,2882.81,0
12-Mar-2010,2901.16,2898.36,2921.80,2892.90,0
15-Mar-2010,2894.79,2870.55,2895.94,2868.45,0
16-Mar-2010,2880.72,2905.93,2913.28,2880.72,0
17-Mar-2010,2915.17,2931.31,2936.37,2915.17,0
18-Mar-2010,2920.47,2913.74,2931.41,2903.20,0
19-Mar-2010,2921.96,2897.95,2933.51,2884.80,0
22-Mar-2010,2889.13,2890.75,2890.75,2849.14,0
23-Mar-2010,2892.23,2910.52,2916.93,2889.83,0
24-Mar-2010,2913.70,2903.94,2920.92,2871.08,0
25-Mar-2010,2904.93,2948.09,2952.29,2902.11,0
26-Mar-2010,2948.15,2940.94,2952.49,2933.64,0
29-Mar-2010,2947.18,2947.49,2961.62,2930.18,0
30-Mar-2010,2956.80,2939.68,2969.20,2935.22,0
31-Mar-2010,2936.54,2931.16,2947.17,2910.09,0
01-Apr-2010,2941.46,2978.50,2980.83,2941.46,0
06-Apr-2010,2941.46,2978.50,2980.83,2941.46,0
07-Apr-2010,2988.49,2974.62,2990.90,2968.14,0
08-Apr-2010,2988.49,2974.62,2990.90,2968.14,0
09-Apr-2010,2959.57,2993.54,2993.54,2959.57,0
12-Apr-2010,3008.80,3002.23,3019.49,2987.46,0
13-Apr-2010,2994.32,2988.24,3006.40,2977.49,0
14-Apr-2010,2999.39,3008.03,3020.77,2998.58,0
15-Apr-2010,3013.14,3012.65,3023.10,2987.84,0
16-Apr-2010,3003.11,2949.65,3027.14,2941.50,0
19-Apr-2010,2941.87,2940.19,2952.93,2923.82,0
20-Apr-2010,2948.50,2983.91,2985.57,2938.82,0
21-Apr-2010,2988.69,2947.64,2990.05,2946.45,0
22-Apr-2010,2945.68,2897.59,2966.30,2884.84,0
23-Apr-2010,2900.44,2918.11,2931.37,2882.09,0
26-Apr-2010,2936.95,2947.04,2962.94,2932.26,0
27-Apr-2010,2943.22,2838.78,2943.22,2838.78,0
28-Apr-2010,2819.71,2788.54,2839.03,2762.15,0
29-Apr-2010,2795.61,2828.12,2840.87,2779.81,0
30-Apr-2010,2826.10,2816.86,2850.49,2791.52,0
03-May-2010,2806.71,2816.50,2828.79,2780.51,0
04-May-2010,2819.25,2708.12,2819.25,2701.98,0
05-May-2010,2711.96,2679.30,2725.67,2656.05,0
06-May-2010,2656.33,2611.41,2701.06,2591.53,0
07-May-2010,2563.63,2500.18,2611.98,2472.10,0
10-May-2010,2534.81,2758.89,2758.89,2531.43,0
11-May-2010,2728.31,2730.48,2733.14,2671.66,0
12-May-2010,2723.24,2764.31,2787.64,2695.91,0
13-May-2010,2777.29,2764.05,2787.70,2740.70,0
14-May-2010,2755.83,2633.92,2755.83,2616.98,0
17-May-2010,2621.64,2635.34,2675.16,2604.57,0
18-May-2010,2655.87,2698.21,2713.47,2655.87,0
19-May-2010,2669.11,2619.48,2669.11,2594.72,0
20-May-2010,2626.19,2569.58,2656.45,2516.98,0
21-May-2010,2565.07,2574.18,2586.90,2497.68,0
24-May-2010,2586.84,2558.27,2600.45,2533.61,0
25-May-2010,2504.97,2488.50,2504.97,2448.10,0
26-May-2010,2516.48,2530.34,2567.40,2516.48,0
27-May-2010,2544.18,2619.36,2621.70,2534.89,0
28-May-2010,2629.62,2614.06,2637.59,2603.91,0
31-May-2010,2608.03,2610.26,2622.32,2600.20,0
01-Jun-2010,2595.63,2606.58,2619.50,2539.39,0
02-Jun-2010,2589.33,2601.98,2606.29,2551.63,0
03-Jun-2010,2629.61,2634.16,2668.56,2629.61,0
04-Jun-2010,2638.21,2553.59,2655.17,2542.90,0
07-Jun-2010,2528.63,2529.97,2558.94,2501.65,0
08-Jun-2010,2536.96,2510.84,2541.24,2475.71,0
09-Jun-2010,2527.95,2556.68,2556.68,2494.73,0
10-Jun-2010,2542.01,2608.74,2623.05,2523.24,0
11-Jun-2010,2616.12,2638.31,2651.39,2602.25,0
14-Jun-2010,2653.30,2683.46,2687.52,2653.30,0
15-Jun-2010,2663.88,2716.30,2723.55,2656.08,0
16-Jun-2010,2728.70,2718.73,2736.93,2691.87,0
17-Jun-2010,2716.40,2728.12,2746.66,2707.71,0
18-Jun-2010,2730.02,2737.02,2748.33,2715.31,0
21-Jun-2010,2762.38,2768.27,2788.73,2756.62,0
22-Jun-2010,2751.16,2745.97,2761.35,2719.72,0
23-Jun-2010,2725.85,2704.80,2740.46,2691.67,0
24-Jun-2010,2717.25,2645.32,2721.65,2636.05,0
25-Jun-2010,2649.07,2629.25,2663.87,2617.46,0
28-Jun-2010,2636.45,2668.67,2671.48,2618.97,0
29-Jun-2010,2643.24,2556.34,2643.24,2555.54,0
30-Jun-2010,2565.02,2573.32,2596.90,2549.22,0
01-Jul-2010,2548.49,2518.65,2560.52,2502.50,0
02-Jul-2010,2531.41,2522.36,2562.22,2519.88,0
05-Jul-2010,2527.79,2507.83,2531.88,2506.63,0
06-Jul-2010,2519.80,2578.69,2602.79,2519.80,0
07-Jul-2010,2562.60,2634.39,2634.39,2533.07,0
08-Jul-2010,2646.97,2666.42,2676.75,2643.47,0
09-Jul-2010,2678.26,2681.20,2690.52,2668.50,0
12-Jul-2010,2686.80,2686.09,2702.73,2671.27,0
13-Jul-2010,2688.23,2737.59,2739.99,2685.54,0
14-Jul-2010,2744.71,2738.96,2749.80,2711.81,0
15-Jul-2010,2730.77,2702.81,2752.14,2690.64,0
16-Jul-2010,2710.81,2645.61,2727.62,2634.29,0
19-Jul-2010,2639.36,2634.60,2675.06,2626.86,0
20-Jul-2010,2650.64,2627.28,2658.84,2586.49,0
21-Jul-2010,2646.45,2639.52,2674.08,2634.58,0
22-Jul-2010,2628.08,2714.21,2718.35,2623.25,0
23-Jul-2010,2710.91,2719.13,2732.74,2695.70,0
26-Jul-2010,2732.99,2743.12,2743.34,2709.46,0
27-Jul-2010,2759.19,2769.31,2789.51,2757.89,0
28-Jul-2010,2774.45,2766.11,2791.24,2754.47,0
29-Jul-2010,2770.01,2752.93,2801.46,2752.93,0
30-Jul-2010,2747.72,2742.14,2766.87,2709.91,0
02-Aug-2010,2756.00,2822.17,2826.03,2756.00,0
03-Aug-2010,2818.09,2818.97,2821.98,2795.98,0
04-Aug-2010,2817.19,2825.08,2839.51,2789.85,0
05-Aug-2010,2826.58,2819.34,2849.45,2812.66,0
06-Aug-2010,2826.86,2779.34,2841.76,2766.36,0
09-Aug-2010,2805.28,2827.27,2828.52,2805.28,0
10-Aug-2010,2820.96,2800.02,2821.86,2783.64,0
11-Aug-2010,2784.91,2724.16,2784.91,2720.92,0
12-Aug-2010,2717.37,2720.85,2737.24,2698.84,0
13-Aug-2010,2738.81,2708.73,2741.69,2687.42,0
16-Aug-2010,2713.06,2698.29,2723.41,2673.20,0
17-Aug-2010,2706.01,2737.69,2738.49,2706.01,0
18-Aug-2010,2730.71,2728.66,2740.86,2709.57,0
19-Aug-2010,2736.51,2675.02,2752.47,2674.68,0
20-Aug-2010,2674.69,2643.98,2690.46,2637.72,0
23-Aug-2010,2648.88,2660.84,2683.70,2640.84,0
24-Aug-2010,2644.47,2614.54,2644.47,2586.98,0
25-Aug-2010,2611.03,2587.40,2624.10,2560.00,0
26-Aug-2010,2603.37,2606.89,2619.84,2592.43,0
27-Aug-2010,2599.99,2630.35,2632.12,2579.91,0
30-Aug-2010,2636.83,2616.57,2642.94,2608.47,0
31-Aug-2010,2596.17,2622.95,2622.95,2576.35,0
01-Sep-2010,2629.51,2715.27,2716.30,2610.46,0
02-Sep-2010,2706.05,2715.19,2725.71,2696.05,0
03-Sep-2010,2720.13,2746.23,2771.17,2716.60,0
06-Sep-2010,2757.48,2753.60,2761.54,2748.47,0
07-Sep-2010,2747.82,2727.16,2747.82,2710.45,0
08-Sep-2010,2721.49,2752.89,2759.60,2703.96,0
09-Sep-2010,2746.63,2782.43,2792.03,2735.49,0
10-Sep-2010,2775.64,2780.40,2785.43,2764.40,0
13-Sep-2010,2800.88,2805.06,2821.05,2796.70,0
14-Sep-2010,2803.81,2806.47,2813.25,2784.17,0
15-Sep-2010,2810.98,2794.36,2813.30,2777.36,0
16-Sep-2010,2792.27,2784.61,2802.21,2780.80,0
17-Sep-2010,2806.58,2757.37,2821.55,2747.97,0
20-Sep-2010,2765.05,2802.67,2806.71,2762.37,0
21-Sep-2010,2799.77,2794.55,2827.44,2792.94,0
22-Sep-2010,2798.61,2752.77,2799.96,2747.72,0
23-Sep-2010,2768.25,2738.61,2780.26,2709.78,0
24-Sep-2010,2731.74,2792.75,2797.06,2720.17,0
27-Sep-2010,2796.94,2776.33,2805.30,2774.23,0
28-Sep-2010,2769.42,2774.62,2789.32,2737.23,0
29-Sep-2010,2782.17,2752.71,2800.05,2742.77,0
30-Sep-2010,2743.52,2747.90,2796.68,2728.42,0
01-Oct-2010,2747.93,2732.91,2776.75,2719.71,0
04-Oct-2010,2732.12,2701.02,2732.94,2695.18,0
05-Oct-2010,2699.63,2758.56,2764.76,2690.88,0
06-Oct-2010,2768.47,2780.00,2793.64,2768.47,0
07-Oct-2010,2780.71,2786.88,2809.00,2757.70,0
08-Oct-2010,2782.04,2785.43,2794.11,2765.81,0
