Date,Open Price,Close Price,High Price,Low Price,Volume
19-Aug-2009,9208.68,9279.16,9313.09,9131.94,176905424
20-Aug-2009,9278.55,9350.05,9363.95,9267.97,151740992
21-Aug-2009,9347.86,9505.96,9519.11,9347.25,293528544
24-Aug-2009,9506.18,9509.28,9587.73,9486.23,190588608
25-Aug-2009,9509.21,9539.29,9620.00,9508.98,173892992
26-Aug-2009,9538.61,9543.52,9582.97,9485.78,154665200
27-Aug-2009,9541.63,9580.63,9609.72,9459.40,163977424
28-Aug-2009,9582.74,9544.20,9630.20,9495.98,205767840
31-Aug-2009,9542.91,9496.28,9543.06,9436.13,201604464
01-Sep-2009,9492.32,9310.60,9557.95,9292.08,267680464
02-Sep-2009,9306.21,9280.67,9330.93,9262.30,175204880
03-Sep-2009,9282.03,9344.61,9350.27,9252.93,168746480
04-Sep-2009,9345.36,9441.27,9445.72,9321.63,152399152
08-Sep-2009,9440.13,9497.34,9511.02,9439.98,202374624
09-Sep-2009,9496.59,9547.22,9577.22,9476.18,190820960
10-Sep-2009,9546.54,9627.48,9633.00,9508.22,234133936
11-Sep-2009,9625.44,9605.41,9649.85,9571.56,196756272
14-Sep-2009,9598.08,9626.80,9631.11,9535.96,196482352
15-Sep-2009,9626.42,9683.41,9713.71,9580.93,224029312
16-Sep-2009,9683.71,9791.71,9799.72,9679.18,241273664
17-Sep-2009,9789.82,9783.92,9854.58,9749.46,225474896
18-Sep-2009,9784.75,9820.20,9847.71,9784.68,424931456
21-Sep-2009,9818.61,9778.86,9818.69,9725.88,172832256
22-Sep-2009,9779.61,9829.87,9843.40,9771.91,194622192
23-Sep-2009,9830.63,9748.55,9917.99,9740.84,233326592
24-Sep-2009,9749.99,9707.44,9805.39,9666.03,201893632
25-Sep-2009,9706.68,9665.19,9735.93,9641.01,189352144
28-Sep-2009,9663.23,9789.36,9823.67,9663.23,163782192
29-Sep-2009,9789.74,9742.20,9834.48,9739.11,153992768
30-Sep-2009,9741.83,9712.28,9776.82,9608.59,268394464
01-Oct-2009,9711.60,9509.28,9711.67,9500.37,266994496
02-Oct-2009,9507.62,9487.67,9524.78,9430.08,219746048
05-Oct-2009,9488.73,9599.75,9625.06,9481.09,173849792
06-Oct-2009,9601.26,9731.25,9774.32,9601.26,206022736
07-Oct-2009,9725.69,9725.58,9740.32,9675.62,167646640
08-Oct-2009,9728.22,9786.87,9836.67,9728.07,209583072
09-Oct-2009,9786.04,9864.94,9865.01,9764.88,161119776
12-Oct-2009,9865.24,9885.80,9931.82,9849.37,158847344
13-Oct-2009,9883.98,9871.06,9895.09,9815.06,211506560
14-Oct-2009,9873.55,10015.86,10027.73,9873.48,284807040
15-Oct-2009,10014.88,10062.94,10062.94,9977.47,252476768
16-Oct-2009,10061.36,9995.91,10061.66,9939.91,307773344
19-Oct-2009,9996.67,10092.19,10117.96,9995.15,186243472
20-Oct-2009,10092.42,10041.48,10098.39,9992.81,214501888
21-Oct-2009,10038.84,9949.36,10119.47,9943.76,251047184
22-Oct-2009,9946.18,10081.31,10105.19,9916.78,231904880
23-Oct-2009,10099.90,9972.18,10109.57,9932.50,305672768
26-Oct-2009,9972.33,9867.96,10072.32,9849.45,270049664
27-Oct-2009,9868.34,9882.17,9947.54,9837.96,237055728
28-Oct-2009,9881.11,9762.69,9902.42,9758.08,257367776
29-Oct-2009,9762.91,9962.58,9969.91,9759.13,248949712
30-Oct-2009,9961.52,9712.73,9962.13,9684.54,327980160
02-Nov-2009,9712.13,9789.44,9858.59,9678.95,242458736
03-Nov-2009,9787.47,9771.91,9787.47,9703.89,231520048
04-Nov-2009,9767.30,9802.14,9928.04,9767.14,224128240
05-Nov-2009,9807.80,10005.96,10013.07,9807.80,211037088
06-Nov-2009,10001.35,10023.42,10044.50,9936.81,181007312
09-Nov-2009,10020.62,10226.94,10228.23,10020.62,227468592
10-Nov-2009,10223.01,10246.97,10260.80,10197.69,193952992
11-Nov-2009,10247.42,10291.26,10341.97,10246.14,166916768
12-Nov-2009,10289.82,10197.47,10321.64,10171.24,183810736
13-Nov-2009,10197.85,10270.47,10305.69,10192.03,167282480
16-Nov-2009,10267.53,10406.96,10434.24,10267.45,202566128
17-Nov-2009,10404.77,10437.42,10438.17,10361.99,158318224
18-Nov-2009,10426.27,10426.31,10432.66,10360.10,166342304
19-Nov-2009,10425.33,10332.44,10425.33,10256.11,196245440
20-Nov-2009,10327.91,10318.16,10342.72,10271.68,230430288
23-Nov-2009,10320.13,10450.95,10495.61,10320.05,182347888
24-Nov-2009,10451.25,10433.71,10453.97,10359.58,163746640
25-Nov-2009,10432.96,10464.40,10481.48,10420.94,130080336
27-Nov-2009,10452.23,10309.92,10452.23,10231.25,130293648
30-Nov-2009,10309.77,10344.84,10364.34,10263.29,223576048
01-Dec-2009,10343.82,10471.58,10501.28,10343.44,190219360
02-Dec-2009,10470.44,10452.68,10513.52,10421.47,159501472
03-Dec-2009,10455.63,10366.15,10507.63,10350.05,243970144
04-Dec-2009,10368.57,10388.90,10516.70,10311.81,460658592
07-Dec-2009,10386.86,10390.11,10443.16,10360.18,196577984
08-Dec-2009,10385.42,10285.97,10385.65,10249.84,221774704
09-Dec-2009,10282.85,10337.05,10342.27,10235.63,188605904
10-Dec-2009,10336.00,10405.83,10444.60,10335.77,195906048
11-Dec-2009,10403.41,10471.50,10484.05,10400.08,179968848
14-Dec-2009,10471.28,10501.05,10514.66,10471.28,154359616
15-Dec-2009,10499.31,10452.00,10499.31,10426.69,187559968
16-Dec-2009,10449.81,10441.12,10509.97,10427.59,208305760
17-Dec-2009,10439.99,10308.26,10440.06,10307.96,198858528
18-Dec-2009,10309.39,10328.89,10372.35,10263.90,480075360
21-Dec-2009,10330.10,10414.14,10458.05,10329.80,164467584
22-Dec-2009,10414.67,10464.93,10479.82,10414.59,135075200
23-Dec-2009,10464.32,10466.44,10492.06,10437.80,112455352
24-Dec-2009,10467.12,10520.10,10522.06,10461.68,52674228
28-Dec-2009,10517.91,10547.08,10551.61,10506.34,102007456
29-Dec-2009,10547.83,10545.41,10580.33,10544.28,92887096
30-Dec-2009,10544.36,10548.51,10550.70,10505.66,110160280
31-Dec-2009,10548.51,10428.05,10555.01,10423.13,0
04-Jan-2010,10430.69,10583.96,10604.97,10430.69,179781696
05-Jan-2010,10584.56,10572.02,10584.56,10522.52,188542224
06-Jan-2010,10564.72,10573.68,10594.99,10546.55,186042928
07-Jan-2010,10571.11,10606.86,10612.37,10505.21,217391184
08-Jan-2010,10606.40,10618.19,10619.40,10554.33,172712176
11-Jan-2010,10620.31,10663.99,10676.23,10591.59,182045104
12-Jan-2010,10662.86,10627.26,10663.08,10568.84,219299776
13-Jan-2010,10628.09,10680.77,10709.26,10614.49,202846256
14-Jan-2010,10680.16,10710.55,10723.77,10666.86,201316560
15-Jan-2010,10706.99,10609.65,10709.94,10561.06,362926208
19-Jan-2010,10608.37,10725.43,10729.89,10591.97,192151984
20-Jan-2010,10719.69,10603.15,10719.92,10517.30,203272320
21-Jan-2010,10603.91,10389.88,10614.94,10374.69,304288864
22-Jan-2010,10389.58,10172.98,10389.58,10157.64,323660576
25-Jan-2010,10175.10,10196.86,10256.87,10171.77,215331504
26-Jan-2010,10195.35,10194.29,10285.13,10155.60,217297008
27-Jan-2010,10194.29,10236.16,10254.68,10104.36,262171776
28-Jan-2010,10236.92,10120.46,10258.83,10055.08,240051040
29-Jan-2010,10122.04,10067.33,10239.34,10043.75,316897440
01-Feb-2010,10068.99,10185.53,10190.89,10068.91,198428944
02-Feb-2010,10186.13,10296.85,10314.84,10173.59,237139904
03-Feb-2010,10291.73,10270.55,10307.20,10231.93,198939472
04-Feb-2010,10273.12,10002.18,10273.12,9998.03,304246432
05-Feb-2010,10003.69,10012.23,10031.96,9835.09,308320064
08-Feb-2010,10005.43,9908.39,10028.56,9904.09,216271168
09-Feb-2010,9910.28,10058.64,10139.43,9910.06,236211632
10-Feb-2010,10055.46,10038.38,10085.54,9962.96,178601040
11-Feb-2010,10037.85,10144.19,10161.57,9976.71,194473568
12-Feb-2010,10137.23,10099.14,10137.39,9983.82,296514688
16-Feb-2010,10100.81,10268.81,10279.54,10100.81,234898144
17-Feb-2010,10261.48,10309.24,10320.13,10261.48,193265968
18-Feb-2010,10309.39,10392.90,10406.58,10294.51,185314112
19-Feb-2010,10387.77,10402.35,10438.55,10339.17,241749648
22-Feb-2010,10402.43,10383.38,10433.64,10368.95,158442400
23-Feb-2010,10383.16,10282.41,10411.12,10267.83,190737312
24-Feb-2010,10284.00,10374.16,10393.51,10283.93,181445664
25-Feb-2010,10366.60,10321.03,10366.68,10185.83,242552688
26-Feb-2010,10321.41,10325.26,10353.45,10272.29,282115904
01-Mar-2010,10326.10,10403.79,10413.99,10326.10,173754864
02-Mar-2010,10404.16,10405.98,10456.92,10389.43,217178160
03-Mar-2010,10406.28,10396.76,10469.54,10376.58,183286016
04-Mar-2010,10396.53,10444.14,10452.38,10390.86,165735696
05-Mar-2010,10445.13,10566.20,10571.94,10445.05,184269344
08-Mar-2010,10563.78,10552.52,10587.74,10542.39,171783200
09-Mar-2010,10552.24,10564.38,10612.60,10533.93,219857408
10-Mar-2010,10560.13,10567.33,10601.79,10526.52,186565744
11-Mar-2010,10560.98,10611.84,10611.84,10507.17,149994304
12-Mar-2010,10611.77,10624.69,10644.95,10594.84,166141984
15-Mar-2010,10623.41,10642.15,10644.19,10570.51,160571456
16-Mar-2010,10642.53,10685.98,10693.99,10621.90,227418240
17-Mar-2010,10686.36,10733.67,10767.98,10686.36,194188848
18-Mar-2010,10733.44,10779.17,10784.00,10728.15,153283808
19-Mar-2010,10780.00,10741.98,10819.90,10694.22,434188160
22-Mar-2010,10741.00,10785.89,10809.85,10695.13,157199008
23-Mar-2010,10787.18,10888.83,10893.89,10784.76,189141696
24-Mar-2010,10887.62,10836.15,10887.84,10825.42,195566512
25-Mar-2010,10837.51,10841.21,10955.48,10834.19,200329984
26-Mar-2010,10841.29,10850.36,10909.38,10816.43,175488224
29-Mar-2010,10849.23,10895.86,10916.64,10849.23,136708816
30-Mar-2010,10895.02,10907.42,10940.22,10866.83,148806368
31-Mar-2010,10907.34,10856.63,10907.42,10832.83,197062496
01-Apr-2010,10857.31,10927.07,10956.39,10857.31,159511712
05-Apr-2010,10927.45,10973.55,10988.06,10923.97,139480048
06-Apr-2010,10972.49,10969.99,10987.38,10927.52,159958400
07-Apr-2010,10961.95,10897.52,10962.66,10845.45,186966816
08-Apr-2010,10896.99,10927.07,10949.36,10844.09,158932480
09-Apr-2010,10926.92,10997.35,11000.98,10926.92,150663632
12-Apr-2010,10996.75,11005.97,11029.77,10992.21,153962512
13-Apr-2010,11006.72,11019.42,11038.92,10947.77,183946048
14-Apr-2010,11020.70,11123.11,11125.22,11020.63,223918336
15-Apr-2010,11122.96,11144.57,11154.55,11096.20,203712752
16-Apr-2010,11143.66,11018.66,11153.79,10973.92,373954944
19-Apr-2010,11018.36,11092.05,11095.30,10977.85,214847312
20-Apr-2010,11093.11,11117.06,11146.08,11081.47,175169664
21-Apr-2010,11116.91,11124.92,11153.72,11071.34,188883360
22-Apr-2010,11119.78,11134.29,11149.86,11016.40,214697792
23-Apr-2010,11132.18,11204.28,11205.64,11105.65,207380336
26-Apr-2010,11205.11,11205.03,11258.01,11187.65,191924048
27-Apr-2010,11203.67,10991.99,11218.86,10973.17,263395984
28-Apr-2010,10988.87,11045.27,11078.52,10965.38,236760416
29-Apr-2010,11045.64,11167.32,11197.32,11041.64,194312160
30-Apr-2010,11168.23,11008.61,11197.93,10999.69,255132496
03-May-2010,11009.60,11151.83,11177.67,11009.60,178078816
04-May-2010,11149.48,10926.77,11149.48,10869.25,242096576
05-May-2010,10918.40,10868.12,10946.79,10814.84,218831488
06-May-2010,10862.22,10520.32,10879.76,9869.62,459882720
07-May-2010,10519.42,10380.43,10579.12,10241.23,428725184
10-May-2010,10386.18,10785.14,10835.17,10386.03,313353984
11-May-2010,10780.00,10748.26,10874.54,10685.38,223949328
12-May-2010,10742.15,10896.91,10909.08,10742.15,196625968
13-May-2010,10896.61,10782.95,10920.27,10771.69,201475024
14-May-2010,10780.68,10620.16,10780.75,10537.25,256495920
17-May-2010,10616.98,10625.83,10660.97,10436.06,221910896
18-May-2010,10625.45,10510.95,10718.86,10482.20,246374128
19-May-2010,10505.70,10444.37,10522.52,10324.66,266343232
20-May-2010,10440.21,10068.01,10440.21,10065.36,360348608
21-May-2010,10063.93,10193.39,10198.53,9918.82,438219488
24-May-2010,10193.46,10066.57,10196.41,10052.67,211429232
25-May-2010,10061.43,10043.75,10061.66,9774.48,316964480
26-May-2010,10045.11,9974.45,10179.03,9952.68,316081120
27-May-2010,9971.73,10258.99,10264.20,9971.73,264773536
28-May-2010,10258.00,10136.63,10258.00,10095.90,243723696
01-Jun-2010,10133.94,10024.02,10218.33,10013.90,221896384
02-Jun-2010,10025.61,10249.54,10254.22,10025.61,200849920
03-Jun-2010,10250.67,10255.28,10315.21,10175.02,176866144
04-Jun-2010,10249.61,9931.97,10249.69,9889.88,256598992
07-Jun-2010,9931.75,9816.49,9982.38,9810.30,222939984
08-Jun-2010,9812.94,9939.98,9953.66,9757.55,259677936
09-Jun-2010,9941.57,9899.25,10065.14,9867.73,222681184
10-Jun-2010,9901.67,10172.53,10185.83,9901.67,221733888
11-Jun-2010,10166.78,10211.07,10215.98,10082.71,187888304
14-Jun-2010,10211.83,10190.89,10328.67,10186.21,177924352
15-Jun-2010,10192.40,10404.77,10408.32,10192.40,203166016
16-Jun-2010,10404.24,10409.46,10429.03,10332.60,165697712
17-Jun-2010,10409.98,10434.17,10441.20,10319.22,181067504
18-Jun-2010,10435.00,10450.64,10483.44,10424.49,338018304
21-Jun-2010,10452.46,10442.41,10594.16,10395.55,165188848
22-Jun-2010,10441.95,10293.52,10493.57,10283.40,175751104
23-Jun-2010,10293.30,10298.44,10368.04,10227.24,195104992
24-Jun-2010,10297.08,10152.80,10298.06,10128.85,244441632
25-Jun-2010,10153.48,10143.81,10202.91,10081.08,434501408
28-Jun-2010,10143.05,10138.52,10201.93,10101.41,164104048
29-Jun-2010,10135.72,9870.30,10135.80,9811.92,290503264
30-Jun-2010,9868.34,9774.02,9908.92,9753.84,235086768
01-Jul-2010,9773.27,9732.53,9795.48,9621.89,262824112
02-Jul-2010,9732.23,9686.48,9770.87,9614.32,199565504
06-Jul-2010,9689.21,9743.62,9858.13,9659.01,216714000
07-Jul-2010,9736.85,10018.28,10026.60,9736.70,219562336
08-Jul-2010,10019.26,10138.99,10139.86,10019.26,192216032
09-Jul-2010,10137.93,10198.03,10201.77,10118.41,134816272
12-Jul-2010,10199.24,10216.27,10220.28,10146.49,131487256
13-Jul-2010,10217.55,10363.02,10407.82,10217.55,179044032
14-Jul-2010,10370.96,10366.72,10400.10,10303.00,208529200
15-Jul-2010,10367.10,10359.31,10379.74,10240.48,210003888
16-Jul-2010,10356.20,10097.90,10356.20,10079.58,335057216
19-Jul-2010,10098.12,10154.43,10187.28,10073.68,176966768
20-Jul-2010,10151.48,10229.96,10236.40,10007.76,194405984
21-Jul-2010,10226.02,10120.53,10265.54,10065.50,203897056
22-Jul-2010,10121.81,10322.30,10363.24,10121.81,202216528
23-Jul-2010,10321.16,10424.62,10441.95,10287.48,200002976
26-Jul-2010,10424.17,10525.43,10526.79,10414.40,178815616
27-Jul-2010,10525.28,10537.69,10578.33,10494.86,180548656
28-Jul-2010,10537.01,10497.88,10548.52,10463.22,162068912
29-Jul-2010,10498.94,10467.16,10584.99,10387.39,202113200
30-Jul-2010,10465.19,10465.94,10507.19,10347.50,208159136
02-Aug-2010,10468.82,10674.38,10692.20,10468.59,167642208
03-Aug-2010,10673.92,10636.38,10676.95,10600.96,164882416
04-Aug-2010,10630.20,10680.43,10702.99,10627.53,173362160
05-Aug-2010,10679.67,10674.98,10679.75,10612.85,139607104
06-Aug-2010,10668.55,10653.56,10668.70,10515.37,154872016
09-Aug-2010,10654.62,10698.75,10719.94,10649.40,166333520
10-Aug-2010,10696.63,10644.25,10700.71,10551.62,203489952
11-Aug-2010,10631.82,10378.83,10631.90,10367.33,219325264
12-Aug-2010,10361.58,10319.95,10361.65,10268.71,221030912
13-Aug-2010,10320.33,10303.15,10354.92,10285.44,151616032
16-Aug-2010,10303.07,10302.01,10333.12,10209.53,146035200
17-Aug-2010,10297.63,10405.85,10480.44,10297.47,191339168
18-Aug-2010,10398.59,10415.54,10472.30,10330.02,168558336
19-Aug-2010,10411.15,10271.21,10411.15,10216.19,227741216
20-Aug-2010,10270.98,10213.62,10270.98,10147.24,251147168
23-Aug-2010,10215.51,10174.41,10304.70,10170.29,172969280
24-Aug-2010,10173.05,10040.45,10173.05,9991.18,223680144
25-Aug-2010,10040.15,10060.06,10097.40,9937.98,183889312
26-Aug-2010,10059.90,9985.81,10104.71,9968.10,176328496
27-Aug-2010,9982.18,10150.65,10159.88,9936.62,207764064
30-Aug-2010,10145.58,10009.73,10150.57,10007.68,150484272
31-Aug-2010,10006.42,10014.72,10073.38,9941.84,255418000
01-Sep-2010,10016.01,10269.47,10279.08,10016.01,205712224
02-Sep-2010,10270.08,10320.10,10320.37,10253.96,149931904
03-Sep-2010,10321.92,10447.93,10451.15,10321.84,168599472
07-Sep-2010,10446.80,10340.69,10446.80,10332.40,149035920
08-Sep-2010,10338.49,10387.01,10426.70,10335.69,166757536
09-Sep-2010,10388.14,10415.24,10476.62,10386.63,163589408
