Date,Open Price,Close Price,High Price,Low Price,Volume
13-Mar-2009,1162.88,1168.52,1170.48,1149.59,346544896
16-Mar-2009,1177.33,1145.45,1177.33,1144.21,336468256
17-Mar-2009,1151.83,1192.17,1192.17,1148.80,347067040
18-Mar-2009,1185.18,1206.96,1225.16,1180.34,471270016
19-Mar-2009,1220.48,1204.21,1220.48,1196.20,374817728
20-Mar-2009,1207.48,1187.18,1220.50,1178.52,527877216
23-Mar-2009,1213.12,1259.81,1259.81,1203.85,380488832
24-Mar-2009,1245.65,1234.34,1255.10,1232.74,295598944
25-Mar-2009,1243.44,1236.66,1261.41,1206.52,395600928
26-Mar-2009,1254.09,1281.30,1281.30,1250.14,404062336
27-Mar-2009,1263.62,1251.47,1267.27,1248.87,273129824
30-Mar-2009,1230.89,1220.81,1231.48,1204.96,294951968
31-Mar-2009,1232.59,1237.01,1258.08,1231.52,334487264
01-Apr-2009,1215.90,1252.51,1255.03,1211.60,375849248
02-Apr-2009,1274.41,1294.30,1311.67,1269.91,438969184
03-Apr-2009,1306.50,1316.16,1316.71,1294.16,347475424
06-Apr-2009,1301.43,1313.10,1313.95,1286.95,316139584
07-Apr-2009,1296.20,1275.42,1296.35,1268.79,299751872
08-Apr-2009,1289.70,1300.75,1306.50,1280.29,294636160
09-Apr-2009,1322.23,1340.28,1341.77,1319.28,309915008
13-Apr-2009,1333.72,1336.67,1344.48,1322.94,252461728
14-Apr-2009,1325.73,1322.31,1336.35,1312.37,329276512
15-Apr-2009,1311.15,1316.51,1317.93,1295.10,337511712
16-Apr-2009,1334.02,1352.98,1358.71,1322.22,344208576
17-Apr-2009,1347.37,1353.92,1361.68,1339.13,364516672
20-Apr-2009,1330.18,1309.37,1333.72,1303.85,510170400
21-Apr-2009,1303.87,1329.06,1330.67,1303.73,362835744
22-Apr-2009,1322.10,1335.72,1362.84,1317.51,409100544
23-Apr-2009,1340.77,1344.41,1345.67,1321.42,398849984
24-Apr-2009,1352.55,1373.28,1379.38,1345.03,410583232
27-Apr-2009,1359.88,1369.94,1384.85,1357.39,314962912
28-Apr-2009,1362.94,1361.92,1378.56,1355.99,282982752
29-Apr-2009,1373.30,1382.38,1398.36,1370.52,324619904
30-Apr-2009,1398.44,1394.33,1418.77,1384.37,409608928
01-May-2009,1396.22,1396.62,1403.89,1382.90,273343136
04-May-2009,1407.65,1427.96,1428.02,1403.47,333407808
05-May-2009,1423.88,1423.81,1425.05,1408.29,313733280
06-May-2009,1433.58,1423.85,1435.80,1401.10,327747968
07-May-2009,1429.97,1389.83,1431.36,1377.55,406875136
08-May-2009,1399.21,1394.16,1411.27,1377.06,395702560
11-May-2009,1375.05,1395.79,1410.43,1369.36,301152256
12-May-2009,1402.14,1377.40,1402.14,1362.08,305338720
13-May-2009,1364.43,1339.83,1365.33,1339.82,298144128
14-May-2009,1348.33,1359.67,1369.31,1344.77,283471648
15-May-2009,1355.55,1355.11,1374.10,1351.13,278340576
18-May-2009,1367.05,1392.73,1392.73,1357.42,254661808
19-May-2009,1387.20,1398.05,1410.74,1379.88,250767456
20-May-2009,1401.37,1393.72,1423.13,1388.81,272230112
21-May-2009,1378.83,1367.39,1391.00,1353.53,307899808
22-May-2009,1371.76,1363.17,1379.88,1353.59,212248080
26-May-2009,1351.13,1412.61,1414.44,1350.95,313559424
27-May-2009,1408.59,1401.88,1428.81,1398.42,297970880
28-May-2009,1411.42,1420.31,1423.81,1389.76,291909760
29-May-2009,1421.11,1435.57,1435.57,1411.68,394724544
01-Jun-2009,1451.37,1477.12,1482.19,1446.97,394745760
02-Jun-2009,1470.30,1480.31,1493.80,1466.28,293456416
03-Jun-2009,1472.25,1475.44,1476.98,1459.59,291613568
04-Jun-2009,1476.28,1492.74,1493.66,1476.28,254532032
05-Jun-2009,1503.78,1493.21,1505.77,1479.22,285499104
08-Jun-2009,1482.21,1488.49,1499.96,1467.13,239437200
09-Jun-2009,1495.04,1501.55,1509.57,1489.22,258747504
10-Jun-2009,1509.43,1495.27,1509.43,1473.88,275488832
11-Jun-2009,1494.07,1497.01,1511.94,1493.16,279333504
12-Jun-2009,1488.73,1489.97,1489.97,1470.20,227053120
15-Jun-2009,1472.77,1456.96,1473.07,1445.30,266983232
16-Jun-2009,1463.46,1443.25,1469.16,1442.81,276610720
17-Jun-2009,1449.00,1455.89,1470.11,1439.38,300641280
18-Jun-2009,1456.14,1453.80,1464.04,1445.31,237340224
19-Jun-2009,1465.88,1471.23,1477.95,1460.45,452284320
22-Jun-2009,1455.78,1426.61,1459.10,1423.81,300494688
23-Jun-2009,1427.68,1424.46,1432.92,1413.54,268360464
24-Jun-2009,1436.59,1447.06,1458.23,1435.28,267365568
25-Jun-2009,1438.75,1475.82,1477.97,1434.97,276021088
26-Jun-2009,1467.38,1480.20,1483.57,1466.24,344738496
29-Jun-2009,1483.66,1483.83,1493.57,1468.98,232386144
30-Jun-2009,1484.82,1477.25,1493.37,1468.11,278324352
01-Jul-2009,1486.50,1481.34,1497.71,1479.67,248052944
02-Jul-2009,1464.66,1446.28,1465.18,1443.75,257380672
06-Jul-2009,1435.40,1441.01,1444.30,1424.61,247483296
07-Jul-2009,1440.83,1404.78,1443.06,1403.60,280838848
08-Jul-2009,1412.54,1411.53,1417.35,1394.87,343082560
09-Jul-2009,1417.00,1414.98,1423.44,1409.13,258698816
10-Jul-2009,1409.55,1419.84,1427.90,1405.58,249223216
13-Jul-2009,1423.20,1447.70,1447.70,1402.19,288973632
14-Jul-2009,1444.59,1452.84,1455.00,1439.57,278956864
15-Jul-2009,1473.59,1500.98,1501.41,1470.09,389747168
16-Jul-2009,1495.40,1518.87,1521.67,1494.57,312901856
17-Jul-2009,1516.77,1527.26,1527.26,1511.61,304059968
20-Jul-2009,1534.39,1544.00,1545.02,1529.45,263527248
21-Jul-2009,1548.90,1553.01,1553.01,1530.80,295085024
22-Jul-2009,1552.63,1565.00,1572.48,1551.16,331579680
23-Jul-2009,1561.60,1601.52,1605.09,1561.54,369273600
24-Jul-2009,1579.25,1599.06,1600.03,1576.51,291874816
27-Jul-2009,1597.02,1599.31,1602.28,1580.52,240664240
28-Jul-2009,1590.77,1605.47,1609.17,1583.27,262876224
29-Jul-2009,1596.81,1599.61,1602.49,1586.04,260566032
30-Jul-2009,1614.11,1609.87,1632.97,1606.72,333807296
31-Jul-2009,1608.26,1603.36,1619.67,1602.25,266422928
03-Aug-2009,1619.24,1628.12,1628.30,1611.60,246748512
04-Aug-2009,1619.09,1628.49,1633.16,1616.54,254222320
05-Aug-2009,1631.75,1614.44,1631.75,1604.09,278699552
06-Aug-2009,1618.01,1600.29,1623.25,1595.36,282921600
07-Aug-2009,1620.74,1619.49,1628.44,1609.54,260357584
10-Aug-2009,1612.73,1610.43,1619.02,1599.46,209469376
11-Aug-2009,1603.68,1594.69,1605.80,1587.40,217279536
12-Aug-2009,1595.26,1619.59,1634.12,1594.76,266465664
13-Aug-2009,1628.37,1628.65,1632.20,1611.24,233396288
14-Aug-2009,1623.49,1611.58,1624.47,1596.95,224970720
17-Aug-2009,1583.29,1564.89,1583.29,1563.14,243403008
18-Aug-2009,1573.32,1586.50,1588.89,1569.22,207840640
19-Aug-2009,1568.41,1596.61,1600.23,1566.44,224016896
20-Aug-2009,1594.58,1614.22,1618.12,1593.12,216545328
21-Aug-2009,1620.47,1637.78,1639.23,1615.12,288075008
24-Aug-2009,1641.45,1634.78,1648.18,1629.77,215709920
25-Aug-2009,1640.42,1639.90,1655.25,1635.38,228258704
26-Aug-2009,1636.82,1637.00,1648.77,1628.41,203497472
27-Aug-2009,1636.13,1640.97,1643.18,1611.73,233333792
28-Aug-2009,1661.49,1643.24,1668.01,1631.47,270169984
31-Aug-2009,1628.21,1625.19,1632.07,1616.52,228106720
01-Sep-2009,1620.09,1595.84,1648.27,1591.01,299147872
02-Sep-2009,1588.09,1594.28,1602.90,1586.55,208418672
03-Sep-2009,1601.16,1605.98,1607.15,1585.56,200753952
04-Sep-2009,1609.63,1638.07,1639.90,1606.47,184425536
08-Sep-2009,1651.64,1654.81,1655.62,1643.44,215978144
09-Sep-2009,1655.92,1669.23,1676.25,1648.92,262786368
10-Sep-2009,1668.64,1686.16,1686.27,1665.49,270618432
11-Sep-2009,1684.84,1685.46,1689.68,1674.14,237081856
14-Sep-2009,1673.55,1693.76,1693.76,1673.13,217690272
15-Sep-2009,1691.28,1699.53,1703.46,1688.46,253945712
16-Sep-2009,1705.97,1723.73,1724.67,1699.74,289412224
17-Sep-2009,1721.58,1721.09,1732.42,1714.33,277646176
18-Sep-2009,1728.91,1725.24,1731.87,1716.45,416359968
21-Sep-2009,1717.37,1731.58,1735.32,1714.10,242514736
22-Sep-2009,1740.13,1734.09,1740.13,1727.50,223416480
23-Sep-2009,1739.93,1724.27,1754.54,1722.99,286237312
24-Sep-2009,1732.95,1709.76,1734.92,1698.69,249109392
25-Sep-2009,1696.99,1694.15,1710.29,1690.68,253810672
28-Sep-2009,1702.95,1724.59,1733.79,1702.52,212701904
29-Sep-2009,1724.20,1717.67,1732.31,1709.28,205583008
30-Sep-2009,1723.91,1718.99,1731.44,1691.76,318414912
01-Oct-2009,1710.50,1666.41,1711.70,1666.41,333851072
02-Oct-2009,1656.77,1662.49,1676.22,1656.57,261862448
05-Oct-2009,1668.70,1675.64,1682.77,1660.37,238666528
06-Oct-2009,1684.75,1705.25,1712.59,1684.08,265988160
07-Oct-2009,1701.40,1710.45,1710.45,1698.63,222942576
08-Oct-2009,1720.91,1717.79,1732.11,1713.60,292011392
09-Oct-2009,1713.47,1727.76,1729.22,1710.58,231375552
12-Oct-2009,1732.75,1729.63,1742.18,1719.02,206478688
13-Oct-2009,1729.16,1730.27,1737.39,1722.68,254064160
14-Oct-2009,1750.26,1754.26,1756.25,1742.25,300587168
15-Oct-2009,1747.81,1753.36,1753.36,1742.89,271773568
16-Oct-2009,1747.47,1739.32,1747.47,1727.56,301987520
19-Oct-2009,1741.43,1756.68,1758.50,1732.02,224211216
20-Oct-2009,1766.05,1756.19,1766.72,1745.81,273609536
21-Oct-2009,1754.71,1753.56,1780.83,1750.91,308087808
22-Oct-2009,1749.30,1763.15,1767.58,1739.59,290761600
23-Oct-2009,1774.05,1753.63,1777.57,1749.03,374763520
26-Oct-2009,1756.50,1746.75,1778.48,1739.96,300333120
27-Oct-2009,1746.99,1722.46,1751.65,1715.11,307812768
28-Oct-2009,1712.80,1682.06,1719.82,1679.35,343768736
29-Oct-2009,1694.27,1711.27,1714.36,1688.68,303309088
30-Oct-2009,1707.92,1667.13,1712.93,1663.94,351905216
02-Nov-2009,1667.06,1672.91,1689.30,1652.44,302619872
03-Nov-2009,1661.85,1679.20,1679.42,1660.10,292587168
04-Nov-2009,1687.12,1680.67,1701.47,1678.17,291895264
05-Nov-2009,1700.07,1721.09,1722.93,1697.94,281106784
06-Nov-2009,1709.82,1730.76,1733.22,1709.44,230622928
09-Nov-2009,1743.55,1768.40,1768.41,1742.97,259121904
10-Nov-2009,1765.52,1773.17,1777.86,1763.89,259450832
11-Nov-2009,1784.90,1782.95,1793.52,1772.47,243358096
12-Nov-2009,1784.69,1773.14,1794.12,1769.64,243346560
13-Nov-2009,1780.04,1788.61,1793.17,1773.29,214189472
16-Nov-2009,1794.88,1807.56,1814.25,1793.63,243175376
17-Nov-2009,1802.04,1812.21,1812.21,1797.74,205093952
18-Nov-2009,1807.11,1801.74,1807.53,1789.66,212149216
19-Nov-2009,1788.75,1773.19,1789.00,1761.11,300256032
20-Nov-2009,1760.54,1764.39,1768.35,1758.00,279601248
23-Nov-2009,1782.92,1792.94,1801.22,1782.91,217132400
24-Nov-2009,1791.54,1786.25,1792.18,1776.10,202253296
25-Nov-2009,1790.69,1793.67,1795.27,1786.87,145547328
27-Nov-2009,1743.39,1765.46,1779.26,1742.20,141821888
30-Nov-2009,1762.99,1767.43,1770.87,1750.88,240418960
01-Dec-2009,1782.85,1787.71,1798.48,1782.85,248223248
02-Dec-2009,1791.61,1790.82,1805.97,1786.23,209562976
03-Dec-2009,1795.25,1782.91,1806.35,1781.76,230554656
04-Dec-2009,1808.60,1791.91,1815.60,1773.31,305151264
07-Dec-2009,1791.35,1783.65,1797.63,1779.47,228958608
08-Dec-2009,1772.39,1772.73,1786.04,1760.86,251049904
09-Dec-2009,1770.05,1789.70,1791.13,1759.34,228676320
10-Dec-2009,1799.85,1799.37,1808.23,1797.03,217200640
11-Dec-2009,1808.84,1792.06,1810.31,1784.82,192350544
14-Dec-2009,1802.28,1809.09,1810.75,1794.30,178078896
15-Dec-2009,1801.58,1798.21,1813.38,1793.60,202205568
16-Dec-2009,1805.53,1800.82,1814.49,1798.52,248976176
17-Dec-2009,1791.46,1778.27,1794.79,1777.08,237769408
18-Dec-2009,1794.12,1807.36,1808.26,1790.14,493485184
21-Dec-2009,1818.39,1828.79,1835.00,1818.39,187799168
22-Dec-2009,1833.72,1839.51,1841.64,1832.10,160279072
23-Dec-2009,1842.65,1851.99,1853.15,1839.12,150329072
24-Dec-2009,1856.06,1869.84,1869.90,1855.78,65231704
28-Dec-2009,1874.71,1878.18,1882.58,1868.14,118219592
29-Dec-2009,1879.72,1872.02,1881.06,1871.13,114505840
30-Dec-2009,1872.63,1878.65,1881.15,1869.60,123527072
31-Dec-2009,1881.71,1860.31,1882.46,1860.31,121412552
04-Jan-2010,1882.69,1886.70,1890.02,1881.63,194042752
05-Jan-2010,1887.28,1888.43,1891.33,1877.52,215840048
06-Jan-2010,1887.91,1878.42,1893.21,1873.90,215107472
07-Jan-2010,1878.16,1876.72,1881.33,1867.62,239022240
08-Jan-2010,1870.90,1892.59,1893.25,1868.55,231541696
11-Jan-2010,1896.05,1886.24,1897.49,1876.25,203626624
12-Jan-2010,1874.75,1861.79,1876.37,1852.31,255964848
13-Jan-2010,1868.20,1886.13,1890.81,1855.27,240355664
14-Jan-2010,1880.46,1886.52,1891.73,1880.35,260974160
15-Jan-2010,1887.31,1864.52,1893.48,1857.11,379515648
19-Jan-2010,1869.24,1895.48,1896.54,1868.83,221348816
20-Jan-2010,1882.06,1867.95,1882.31,1848.09,270103392
21-Jan-2010,1874.54,1850.57,1885.01,1842.86,327481920
22-Jan-2010,1842.11,1794.82,1849.21,1791.40,349329696
25-Jan-2010,1806.60,1802.39,1813.65,1794.68,261327168
26-Jan-2010,1798.36,1803.86,1825.95,1792.04,294752064
27-Jan-2010,1801.67,1818.90,1823.80,1790.10,344375104
28-Jan-2010,1805.64,1771.10,1805.85,1762.10,405293184
29-Jan-2010,1787.14,1741.04,1789.93,1734.03,446651296
01-Feb-2010,1745.91,1760.72,1760.72,1744.26,281353312
02-Feb-2010,1760.65,1776.92,1780.17,1750.39,275778720
03-Feb-2010,1767.14,1784.70,1787.89,1766.60,279840960
04-Feb-2010,1771.78,1732.99,1775.37,1732.99,346707648
05-Feb-2010,1739.19,1746.12,1748.77,1712.89,384228192
08-Feb-2010,1744.02,1734.88,1755.65,1734.12,255971728
09-Feb-2010,1756.28,1753.84,1768.58,1739.24,302592000
10-Feb-2010,1752.46,1749.76,1760.61,1738.46,248541840
11-Feb-2010,1747.55,1775.74,1780.05,1739.02,272838848
12-Feb-2010,1761.29,1779.11,1783.70,1756.65,304903264
16-Feb-2010,1792.90,1802.06,1802.48,1782.73,237524368
17-Feb-2010,1808.55,1810.86,1811.20,1799.25,224006208
18-Feb-2010,1809.01,1823.39,1825.82,1806.76,234752448
19-Feb-2010,1816.94,1823.32,1830.38,1813.08,271872704
22-Feb-2010,1828.69,1817.63,1829.18,1811.52,208096896
23-Feb-2010,1815.43,1793.82,1817.96,1786.46,235243904
24-Feb-2010,1803.29,1812.51,1819.50,1801.04,239285056
25-Feb-2010,1791.15,1812.91,1815.94,1781.12,256209472
26-Feb-2010,1812.24,1818.68,1822.20,1804.09,222475168
01-Mar-2010,1826.62,1846.40,1848.10,1826.61,239662016
02-Mar-2010,1851.79,1851.21,1862.64,1847.03,287156384
03-Mar-2010,1854.71,1851.57,1861.15,1846.22,218110352
04-Mar-2010,1852.70,1859.72,1860.76,1844.92,219365280
05-Mar-2010,1871.62,1888.56,1889.68,1869.10,222743712
08-Mar-2010,1888.04,1890.89,1894.75,1887.66,206810752
09-Mar-2010,1885.99,1901.38,1911.38,1885.99,265085264
10-Mar-2010,1901.24,1917.35,1920.66,1901.11,247595280
11-Mar-2010,1911.07,1923.81,1923.81,1908.39,212326528
12-Mar-2010,1930.00,1924.43,1930.17,1916.41,200253552
15-Mar-2010,1918.14,1920.09,1924.49,1906.01,189859360
16-Mar-2010,1924.27,1932.24,1933.96,1918.98,236944400
17-Mar-2010,1934.65,1936.22,1945.90,1930.91,211030288
18-Mar-2010,1937.63,1943.94,1945.28,1934.17,211629360
19-Mar-2010,1943.96,1932.43,1949.14,1924.72,447873984
22-Mar-2010,1922.73,1949.59,1956.48,1921.71,219250064
23-Mar-2010,1952.54,1963.20,1964.14,1943.25,238035504
24-Mar-2010,1956.63,1951.84,1958.60,1948.85,233129488
25-Mar-2010,1966.56,1949.15,1976.38,1948.50,287538112
26-Mar-2010,1958.27,1952.63,1965.52,1942.21,231637120
29-Mar-2010,1960.63,1961.22,1968.43,1956.60,170208224
30-Mar-2010,1966.51,1967.96,1974.47,1955.22,197719728
31-Mar-2010,1962.17,1958.34,1969.90,1955.15,229499520
01-Apr-2010,1968.44,1959.56,1979.49,1943.97,235894240
05-Apr-2010,1964.03,1977.83,1981.07,1958.01,175373616
06-Apr-2010,1971.09,1981.95,1988.04,1968.17,196072160
07-Apr-2010,1980.20,1977.30,1987.34,1967.14,234453792
08-Apr-2010,1972.82,1980.73,1984.90,1962.04,224162576
09-Apr-2010,1984.01,1994.43,1994.48,1978.04,190723984
12-Apr-2010,1995.35,1995.65,2000.56,1990.78,175678848
13-Apr-2010,1994.34,2003.81,2006.51,1986.83,239073120
14-Apr-2010,2015.61,2028.82,2029.06,2012.98,297805856
15-Apr-2010,2027.92,2038.64,2040.49,2027.52,257757760
16-Apr-2010,2030.34,2012.84,2037.47,2000.77,381202240
19-Apr-2010,2011.40,2013.53,2018.93,1988.37,233025696
20-Apr-2010,2025.04,2023.60,2027.44,2009.55,217702832
21-Apr-2010,2037.15,2034.53,2040.83,2021.72,286859168
22-Apr-2010,2016.49,2045.16,2047.11,2002.97,329456832
23-Apr-2010,2042.80,2055.33,2055.63,2036.99,275247296
26-Apr-2010,2054.84,2049.09,2059.42,2045.64,230335392
27-Apr-2010,2040.43,2006.25,2049.90,2001.02,301612128
28-Apr-2010,2016.52,2007.59,2017.92,1991.95,310959552
29-Apr-2010,2020.51,2042.89,2045.86,2019.32,264358064
30-Apr-2010,2040.58,2000.63,2044.39,2000.26,282585792
03-May-2010,2010.94,2031.60,2039.52,2010.91,219365488
04-May-2010,2003.59,1968.97,2003.59,1955.39,325081216
05-May-2010,1947.35,1958.26,1971.10,1936.56,990550080
06-May-2010,1948.25,1893.75,1964.10,1752.31,1478430336
07-May-2010,1879.76,1849.44,1901.89,1808.07,1598106880
10-May-2010,1931.52,1942.61,1942.64,1923.52,1081559040
11-May-2010,1920.24,1940.48,1966.48,1918.12,905924736
12-May-2010,1951.99,1975.58,1977.42,1947.20,873713920
13-May-2010,1969.44,1945.52,1983.13,1940.44,920392704
14-May-2010,1928.58,1907.10,1929.91,1885.51,1015833344
17-May-2010,1911.38,1915.45,1920.75,1872.92,815805056
18-May-2010,1929.12,1887.06,1933.25,1878.55,853840512
19-May-2010,1879.32,1873.42,1894.41,1850.96,969805504
20-May-2010,1830.17,1800.12,1839.99,1798.20,1232940032
21-May-2010,1772.34,1822.77,1834.69,1767.94,1351692800
24-May-2010,1818.46,1815.28,1841.11,1814.17,800359616
25-May-2010,1769.32,1815.68,1818.28,1756.63,1115095296
26-May-2010,1827.58,1796.47,1850.80,1793.03,1241263872
27-May-2010,1837.65,1862.71,1863.87,1831.78,968168320
28-May-2010,1865.89,1852.39,1867.72,1836.23,810794880
01-Jun-2010,1846.60,1835.04,1878.04,1832.96,802560960
02-Jun-2010,1844.69,1879.59,1879.59,1832.58,815864192
03-Jun-2010,1883.25,1895.66,1898.93,1871.59,857612544
04-Jun-2010,1857.83,1832.04,1879.31,1824.71,955984192
07-Jun-2010,1839.77,1798.16,1845.30,1795.54,846028224
08-Jun-2010,1799.26,1795.70,1805.84,1770.46,1058634176
09-Jun-2010,1805.87,1778.92,1823.21,1774.05,860829248
10-Jun-2010,1800.57,1830.09,1831.81,1796.32,836452416
11-Jun-2010,1814.25,1847.15,1848.62,1811.99,689096064
14-Jun-2010,1862.70,1845.48,1876.94,1844.16,695717312
15-Jun-2010,1855.69,1897.48,1898.79,1855.69,871780800
16-Jun-2010,1891.26,1905.31,1913.21,1888.22,735466496
17-Jun-2010,1914.75,1910.65,1916.24,1894.27,702671808
18-Jun-2010,1911.06,1913.48,1925.20,1906.85,770609984
21-Jun-2010,1939.77,1895.84,1939.77,1885.20,705729920
22-Jun-2010,1903.31,1880.54,1917.26,1877.97,751769792
23-Jun-2010,1883.97,1874.42,1889.73,1859.05,752848832
24-Jun-2010,1868.47,1844.59,1871.13,1839.32,896052736
25-Jun-2010,1848.82,1838.52,1857.31,1829.30,1205479296
28-Jun-2010,1843.27,1836.00,1852.66,1823.51,704765312
29-Jun-2010,1805.55,1764.06,1807.09,1752.56,1115600384
30-Jun-2010,1761.98,1739.14,1776.61,1734.90,909932608
01-Jul-2010,1741.93,1734.41,1747.25,1700.04,1067105280
02-Jul-2010,1736.25,1728.34,1742.36,1712.92,691991552
06-Jul-2010,1752.98,1734.68,1763.88,1719.20,850288192
07-Jul-2010,1739.01,1789.72,1790.18,1736.99,863642048
08-Jul-2010,1801.55,1798.31,1805.83,1777.44,814765888
09-Jul-2010,1797.04,1814.79,1815.24,1793.00,619996288
12-Jul-2010,1814.49,1821.03,1831.62,1808.70,643926208
13-Jul-2010,1835.02,1845.03,1851.25,1822.25,851372928
14-Jul-2010,1847.92,1853.41,1863.52,1840.62,949090752
15-Jul-2010,1849.24,1856.24,1860.35,1830.70,772693504
16-Jul-2010,1845.50,1803.48,1850.73,1802.54,904807680
19-Jul-2010,1807.99,1819.28,1822.71,1794.56,668850176
20-Jul-2010,1789.93,1840.67,1841.16,1784.55,801811840
21-Jul-2010,1859.60,1817.30,1859.85,1813.28,984500416
22-Jul-2010,1842.38,1863.10,1870.41,1842.38,929268928
23-Jul-2010,1851.81,1875.38,1875.38,1846.32,938988160
26-Jul-2010,1875.77,1890.40,1890.40,1867.84,697587008
27-Jul-2010,1899.13,1888.81,1900.15,1880.22,769178048
28-Jul-2010,1887.46,1872.62,1894.69,1866.68,737187136
29-Jul-2010,1884.07,1860.30,1887.41,1841.36,987822208
30-Jul-2010,1842.33,1864.00,1874.64,1833.90,853347712
02-Aug-2010,1886.61,1898.99,1902.67,1879.77,708292160
03-Aug-2010,1898.46,1891.81,1898.63,1881.58,686241024
04-Aug-2010,1898.81,1909.20,1911.01,1891.23,770539456
05-Aug-2010,1900.07,1904.95,1907.80,1892.50,647315712
06-Aug-2010,1883.32,1902.88,1905.01,1873.44,732189184
09-Aug-2010,1911.38,1915.17,1918.78,1902.98,628982976
10-Aug-2010,1896.71,1899.24,1908.73,1882.60,879387712
11-Aug-2010,1866.00,1845.38,1866.00,1838.89,886945344
12-Aug-2010,1808.63,1832.17,1839.24,1807.46,1003571456
13-Aug-2010,1825.29,1818.80,1832.46,1818.30,659394880
16-Aug-2010,1806.97,1821.51,1834.05,1801.74,657697216
17-Aug-2010,1833.15,1845.37,1860.68,1831.27,728005120
18-Aug-2010,1841.42,1850.80,1862.37,1834.20,671176960
19-Aug-2010,1842.79,1823.00,1847.62,1811.57,949467328
20-Aug-2010,1818.42,1825.75,1829.92,1810.62,833498112
23-Aug-2010,1833.33,1808.31,1842.79,1807.84,678029632
24-Aug-2010,1783.20,1775.27,1793.43,1767.36,864194496
25-Aug-2010,1762.68,1790.88,1798.38,1758.62,768606272
26-Aug-2010,1797.35,1769.02,1800.62,1767.85,722931136
27-Aug-2010,1780.11,1791.64,1794.29,1747.32,868642688
30-Aug-2010,1785.98,1772.07,1798.47,1772.07,633501184
31-Aug-2010,1762.54,1767.43,1781.47,1755.38,961851136
01-Sep-2010,1791.91,1820.05,1824.66,1791.41,900349696
02-Sep-2010,1822.83,1840.58,1840.58,1817.99,640200896
03-Sep-2010,1864.03,1870.31,1870.31,1851.60,629834368
07-Sep-2010,1862.88,1856.50,1870.06,1854.43,722091712
08-Sep-2010,1863.71,1880.00,1887.17,1863.53,824612352
