Date,Open Price,Close Price,High Price,Low Price,Volume
02-Jan-2009,1941.03,1980.77,1980.77,1924.31,0
05-Jan-2009,2003.17,2004.32,2016.78,1969.69,0
06-Jan-2009,2007.54,1997.28,2008.06,1978.99,0
07-Jan-2009,1991.29,1997.91,1998.86,1974.82,0
08-Jan-2009,1975.29,1976.57,1982.79,1950.39,0
09-Jan-2009,1979.56,1973.95,1996.48,1959.68,0
12-Jan-2009,1973.50,1970.54,1993.13,1966.01,0
13-Jan-2009,1973.31,1963.02,1975.53,1951.09,0
14-Jan-2009,1981.72,1890.27,1981.80,1880.30,0
15-Jan-2009,1885.58,1856.11,1892.83,1839.58,0
16-Jan-2009,1883.90,1851.65,1898.59,1851.65,0
19-Jan-2009,1883.96,1839.94,1899.33,1821.68,0
20-Jan-2009,1847.62,1802.74,1851.24,1796.05,0
21-Jan-2009,1782.48,1794.97,1806.36,1750.03,0
22-Jan-2009,1837.67,1805.38,1853.57,1802.04,0
23-Jan-2009,1813.95,1834.19,1840.32,1794.97,0
26-Jan-2009,1846.32,1884.03,1892.11,1839.20,0
27-Jan-2009,1892.64,1870.39,1892.64,1853.90,0
28-Jan-2009,1894.35,1925.48,1925.48,1884.18,0
29-Jan-2009,1928.90,1893.94,1928.90,1888.91,0
30-Jan-2009,1887.48,1900.09,1909.95,1881.90,0
02-Feb-2009,1895.63,1858.77,1895.63,1845.90,0
03-Feb-2009,1869.09,1883.81,1883.87,1859.58,0
04-Feb-2009,1896.81,1906.49,1916.22,1877.55,0
05-Feb-2009,1879.07,1907.22,1910.43,1872.81,0
06-Feb-2009,1918.86,1916.88,1927.11,1895.25,0
09-Feb-2009,1909.88,1927.25,1928.97,1897.00,0
10-Feb-2009,1916.48,1884.26,1930.75,1884.26,0
11-Feb-2009,1869.66,1884.02,1884.74,1858.34,0
12-Feb-2009,1859.21,1843.00,1859.21,1829.90,0
13-Feb-2009,1860.42,1832.24,1871.43,1827.28,0
16-Feb-2009,1826.31,1823.78,1840.38,1816.52,0
17-Feb-2009,1816.04,1783.23,1816.04,1778.53,0
18-Feb-2009,1786.65,1756.19,1790.94,1738.85,0
19-Feb-2009,1768.04,1783.20,1790.28,1756.62,0
20-Feb-2009,1760.97,1740.36,1771.88,1736.88,0
23-Feb-2009,1753.75,1725.58,1760.96,1719.80,0
24-Feb-2009,1711.60,1697.60,1715.53,1681.39,0
25-Feb-2009,1724.39,1681.13,1726.34,1665.24,0
26-Feb-2009,1699.67,1688.15,1699.67,1667.38,0
27-Feb-2009,1678.64,1696.58,1696.58,1659.05,0
02-Mar-2009,1670.19,1610.56,1674.52,1609.18,0
03-Mar-2009,1606.79,1566.27,1620.95,1566.27,0
04-Mar-2009,1585.89,1584.19,1593.38,1562.46,0
05-Mar-2009,1600.67,1552.18,1602.43,1551.17,0
